id,hotelName,city,latitude,longitude,rating,imageURL,description
913811b0-61d4-41c8-94c7-502c4aee68d6,Inn Kumarakom Backwaters Retreat,"Kumarakom, Kerala",9.626819,76.436143,4.4,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,Inn Kumarakom Backwaters Retreat near Kumarakom Backwaters offers comfort and convenience with modern amenities.
559c9dfe-bcfa-4f0b-97d2-bf113a613d33,StayEasy Kumarakom Backwaters Inn,"Kumarakom, Kerala",9.621042,76.431233,3.9,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,StayEasy Kumarakom Backwaters Inn near Kumarakom Backwaters offers comfort and convenience with modern amenities.
08e96d6b-1514-4a41-b6fd-80f4ce4a2ca3,Suites Kumarakom Backwaters Heights,"Kumarakom, Kerala",9.610293,76.427866,4.3,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Suites Kumarakom Backwaters Heights near Kumarakom Backwaters offers comfort and convenience with modern amenities.
8d14cc39-59f5-4a27-8ed4-47434f46ed72,The Kumarakom Backwaters Grand,"Kumarakom, Kerala",9.624254,76.425611,3.8,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,The Kumarakom Backwaters Grand near Kumarakom Backwaters offers comfort and convenience with modern amenities.
e0b61fc6-8bd9-43ea-bb39-7b633dd030a5,Inn Borra Caves Retreat,"Visakhapatnam, Andhra Pradesh",18.306947,83.002307,3.6,https://images.unsplash.com/photo-1611892440504-42a792e24d32?auto=format&fit=crop&w=800&q=80,Inn Borra Caves Retreat near Borra Caves offers comfort and convenience with modern amenities.
f9b59a90-9614-405c-9173-d2d0c883da10,Villa Borra Caves Palace,"Visakhapatnam, Andhra Pradesh",18.320963,83.008093,3.6,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Villa Borra Caves Palace near Borra Caves offers comfort and convenience with modern amenities.
628702ef-6ef3-4879-8cd6-5552dac3bb48,StayEasy Borra Caves Inn,"Visakhapatnam, Andhra Pradesh",18.325123,83.014615,4.8,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,StayEasy Borra Caves Inn near Borra Caves offers comfort and convenience with modern amenities.
7de9d6ed-85d9-4ad5-bec4-d689b819a2a4,Hotel Borra Caves Deluxe,"Visakhapatnam, Andhra Pradesh",18.314637,83.014905,4.3,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Hotel Borra Caves Deluxe near Borra Caves offers comfort and convenience with modern amenities.
3748ffa5-4c61-47b8-804e-a3362b38d83b,INS Kurusura Submarine Museum Comfort Stay,"Visakhapatnam, Andhra Pradesh",17.71647,83.310457,4.6,https://images.unsplash.com/photo-1501117716987-c8e1ecb210d3?auto=format&fit=crop&w=800&q=80,INS Kurusura Submarine Museum Comfort Stay near INS Kurusura Submarine Museum offers comfort and convenience with modern amenities.
d8983778-80f3-4ebd-9909-7bbddcec59ae,Lodge INS Kurusura Submarine Museum View,"Visakhapatnam, Andhra Pradesh",17.713319,83.322299,4.5,https://images.unsplash.com/photo-1501117716987-c8e1ecb210d3?auto=format&fit=crop&w=800&q=80,Lodge INS Kurusura Submarine Museum View near INS Kurusura Submarine Museum offers comfort and convenience with modern amenities.
6b565e9d-0bde-4fea-9521-9c12a51f7831,Resort INS Kurusura Submarine Museum Residency,"Visakhapatnam, Andhra Pradesh",17.722242,83.321081,4.7,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Resort INS Kurusura Submarine Museum Residency near INS Kurusura Submarine Museum offers comfort and convenience with modern amenities.
2e2f5ac6-b8de-4e19-9b19-ca6c0c1811be,Suites INS Kurusura Submarine Museum Heights,"Visakhapatnam, Andhra Pradesh",17.713093,83.317754,4.7,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,Suites INS Kurusura Submarine Museum Heights near INS Kurusura Submarine Museum offers comfort and convenience with modern amenities.
64c609cd-511d-477d-9a3b-196611164f33,Villa Kailasagiri Hill Park Palace,"Visakhapatnam, Andhra Pradesh",17.742251,83.335829,4.8,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Villa Kailasagiri Hill Park Palace near Kailasagiri Hill Park offers comfort and convenience with modern amenities.
d3aeac38-095d-44ae-94b2-8020d46af586,Lodge Kailasagiri Hill Park View,"Visakhapatnam, Andhra Pradesh",17.746096,83.344042,4.9,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Lodge Kailasagiri Hill Park View near Kailasagiri Hill Park offers comfort and convenience with modern amenities.
bb819c8e-3dc5-43a9-abba-e390742118ad,Kailasagiri Hill Park Comfort Stay,"Visakhapatnam, Andhra Pradesh",17.75204,83.342477,4.9,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,Kailasagiri Hill Park Comfort Stay near Kailasagiri Hill Park offers comfort and convenience with modern amenities.
e23b02c2-21dc-4776-9856-dd48868fe8aa,Inn Kailasagiri Hill Park Retreat,"Visakhapatnam, Andhra Pradesh",17.748703,83.336889,4.4,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Inn Kailasagiri Hill Park Retreat near Kailasagiri Hill Park offers comfort and convenience with modern amenities.
5616ef7b-cc42-42d7-b85a-febb03373edb,Inn Rishikonda Beach Retreat,"Visakhapatnam, Andhra Pradesh",17.748389,83.369021,3.7,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Inn Rishikonda Beach Retreat near Rishikonda Beach offers comfort and convenience with modern amenities.
e7ecc6ed-6935-45c4-ba8a-1b0e29ca5e1b,Villa Rishikonda Beach Palace,"Visakhapatnam, Andhra Pradesh",17.757124,83.387877,5.0,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Villa Rishikonda Beach Palace near Rishikonda Beach offers comfort and convenience with modern amenities.
4b8c4511-2f2f-4121-a4b8-163ed9d96436,Resort Rishikonda Beach Residency,"Visakhapatnam, Andhra Pradesh",17.74867,83.381515,3.7,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Resort Rishikonda Beach Residency near Rishikonda Beach offers comfort and convenience with modern amenities.
ba7d2784-0411-425c-bf09-5bc63966da48,Rishikonda Beach Heritage Hotel,"Visakhapatnam, Andhra Pradesh",17.75534,83.382021,3.8,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Rishikonda Beach Heritage Hotel near Rishikonda Beach offers comfort and convenience with modern amenities.
f8b9cfd4-bf86-4f60-831a-3c740ba15609,Resort Yarada Beach Residency,"Visakhapatnam, Andhra Pradesh",17.64523,83.280672,4.8,https://images.unsplash.com/photo-1611892440504-42a792e24d32?auto=format&fit=crop&w=800&q=80,Resort Yarada Beach Residency near Yarada Beach offers comfort and convenience with modern amenities.
32bcb36f-8bfc-4a18-b01e-2c18a8de8826,Yarada Beach Comfort Stay,"Visakhapatnam, Andhra Pradesh",17.650472,83.270973,3.8,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Yarada Beach Comfort Stay near Yarada Beach offers comfort and convenience with modern amenities.
e1c8ee93-9c89-44d9-a168-629a98f0c585,Villa Yarada Beach Palace,"Visakhapatnam, Andhra Pradesh",17.658404,83.281101,4.9,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Villa Yarada Beach Palace near Yarada Beach offers comfort and convenience with modern amenities.
305e11f5-0767-457a-be72-67071e17980d,Lodge Yarada Beach View,"Visakhapatnam, Andhra Pradesh",17.65516,83.277041,4.6,https://images.unsplash.com/photo-1611892440504-42a792e24d32?auto=format&fit=crop&w=800&q=80,Lodge Yarada Beach View near Yarada Beach offers comfort and convenience with modern amenities.
3b4e54d9-1c62-4e38-9758-5669bdda3622,The Golconda Fort Grand,"Hyderabad, Telangana",17.377472,78.391264,3.7,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,The Golconda Fort Grand near Golconda Fort offers comfort and convenience with modern amenities.
b9f28075-d8fb-400a-83d4-b4c1de77974a,Hotel Golconda Fort Deluxe,"Hyderabad, Telangana",17.381963,78.404805,4.5,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Hotel Golconda Fort Deluxe near Golconda Fort offers comfort and convenience with modern amenities.
e7baf03a-b0bf-4efc-9e83-2d3311d3566d,Suites Golconda Fort Heights,"Hyderabad, Telangana",17.376643,78.405447,4.5,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Suites Golconda Fort Heights near Golconda Fort offers comfort and convenience with modern amenities.
78a6325c-f252-4875-9e11-cbc7ffff2f27,Villa Golconda Fort Palace,"Hyderabad, Telangana",17.391141,78.407461,4.8,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,Villa Golconda Fort Palace near Golconda Fort offers comfort and convenience with modern amenities.
74db19bf-b922-4bda-877b-63dea1bedf3f,Villa Hussain Sagar Lake Palace,"Hyderabad, Telangana",17.428791,78.480288,3.8,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Villa Hussain Sagar Lake Palace near Hussain Sagar Lake offers comfort and convenience with modern amenities.
46b126e1-d4a7-476a-ad57-98383f8d9119,Inn Hussain Sagar Lake Retreat,"Hyderabad, Telangana",17.43387,78.48035,4.8,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,Inn Hussain Sagar Lake Retreat near Hussain Sagar Lake offers comfort and convenience with modern amenities.
1f3b8004-3263-4485-ba6b-423958d575b4,Lodge Hussain Sagar Lake View,"Hyderabad, Telangana",17.423882,78.469926,4.9,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Lodge Hussain Sagar Lake View near Hussain Sagar Lake offers comfort and convenience with modern amenities.
bd449094-c47f-4488-bc2a-1a06fd57c380,StayEasy Hussain Sagar Lake Inn,"Hyderabad, Telangana",17.423385,78.481789,4.1,https://images.unsplash.com/photo-1611892440504-42a792e24d32?auto=format&fit=crop&w=800&q=80,StayEasy Hussain Sagar Lake Inn near Hussain Sagar Lake offers comfort and convenience with modern amenities.
3dc86f67-5aae-4990-8994-4e3dd7a81223,Hotel Salar Jung Museum Deluxe,"Hyderabad, Telangana",17.375641,78.484052,5.0,https://images.unsplash.com/photo-1501117716987-c8e1ecb210d3?auto=format&fit=crop&w=800&q=80,Hotel Salar Jung Museum Deluxe near Salar Jung Museum offers comfort and convenience with modern amenities.
2de106a1-23c1-4faf-a82e-90220a6a4895,Suites Salar Jung Museum Heights,"Hyderabad, Telangana",17.362582,78.480392,4.0,https://images.unsplash.com/photo-1501117716987-c8e1ecb210d3?auto=format&fit=crop&w=800&q=80,Suites Salar Jung Museum Heights near Salar Jung Museum offers comfort and convenience with modern amenities.
595cc6c1-10c2-4758-9a7e-8c57d6c8dbf6,The Salar Jung Museum Grand,"Hyderabad, Telangana",17.368415,78.479277,3.9,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,The Salar Jung Museum Grand near Salar Jung Museum offers comfort and convenience with modern amenities.
b9191c55-f89b-4334-a1df-35dfbe88c09e,StayEasy Salar Jung Museum Inn,"Hyderabad, Telangana",17.362806,78.481748,4.4,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,StayEasy Salar Jung Museum Inn near Salar Jung Museum offers comfort and convenience with modern amenities.
a05ef3ab-04de-41a8-8f52-3a91d0e02aca,Suites Ramoji Film City Heights,"Hyderabad, Telangana",17.255307,78.677462,4.0,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,Suites Ramoji Film City Heights near Ramoji Film City offers comfort and convenience with modern amenities.
916354af-ea97-47f9-a6ec-8d31364c4a18,The Ramoji Film City Grand,"Hyderabad, Telangana",17.258683,78.674483,4.9,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,The Ramoji Film City Grand near Ramoji Film City offers comfort and convenience with modern amenities.
8e1c0718-4a06-49ef-bdbb-0c522dbf01a0,Villa Ramoji Film City Palace,"Hyderabad, Telangana",17.251967,78.671602,4.9,https://images.unsplash.com/photo-1501117716987-c8e1ecb210d3?auto=format&fit=crop&w=800&q=80,Villa Ramoji Film City Palace near Ramoji Film City offers comfort and convenience with modern amenities.
04d4f8c8-2748-457b-8005-28e06d46d32d,Resort Ramoji Film City Residency,"Hyderabad, Telangana",17.251234,78.682945,5.0,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,Resort Ramoji Film City Residency near Ramoji Film City offers comfort and convenience with modern amenities.
baa2b2ed-4370-4d29-8760-12d946d8d780,Suites Marine Drive Heights,"Mumbai, Maharashtra",18.952915,72.823436,4.8,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,Suites Marine Drive Heights near Marine Drive offers comfort and convenience with modern amenities.
d05efd89-5a33-40b9-aec5-b273f3f85114,Resort Marine Drive Residency,"Mumbai, Maharashtra",18.935151,72.815646,4.3,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Resort Marine Drive Residency near Marine Drive offers comfort and convenience with modern amenities.
6fdc6d74-1df8-4b72-9b0c-e1330e5999e1,Hotel Marine Drive Deluxe,"Mumbai, Maharashtra",18.93564,72.819068,3.5,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,Hotel Marine Drive Deluxe near Marine Drive offers comfort and convenience with modern amenities.
083da6fb-3610-49cf-83d1-26b02774d33f,Villa Marine Drive Palace,"Mumbai, Maharashtra",18.945095,72.832874,3.8,https://images.unsplash.com/photo-1611892440504-42a792e24d32?auto=format&fit=crop&w=800&q=80,Villa Marine Drive Palace near Marine Drive offers comfort and convenience with modern amenities.
67ac609c-87ab-43a5-9253-131da789e754,The Bandra-Worli Sea Link Grand,"Mumbai, Maharashtra",19.02768,72.820924,3.9,https://images.unsplash.com/photo-1611892440504-42a792e24d32?auto=format&fit=crop&w=800&q=80,The Bandra-Worli Sea Link Grand near Bandra-Worli Sea Link offers comfort and convenience with modern amenities.
32d1edc7-84f4-4b35-a92d-e5e034bde83e,Inn Bandra-Worli Sea Link Retreat,"Mumbai, Maharashtra",19.035505,72.807923,3.8,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Inn Bandra-Worli Sea Link Retreat near Bandra-Worli Sea Link offers comfort and convenience with modern amenities.
72c1f988-9c9e-4338-83ad-07eb82d9a6e3,Bandra-Worli Sea Link Comfort Stay,"Mumbai, Maharashtra",19.021674,72.825317,3.7,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Bandra-Worli Sea Link Comfort Stay near Bandra-Worli Sea Link offers comfort and convenience with modern amenities.
9572a5ad-d676-4faa-bf8e-1dd32ce66d3f,Lodge Bandra-Worli Sea Link View,"Mumbai, Maharashtra",19.039862,72.816235,3.7,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Lodge Bandra-Worli Sea Link View near Bandra-Worli Sea Link offers comfort and convenience with modern amenities.
b98c1ccb-a248-4e37-a2ab-c404b8e2b50a,Hotel Juhu Beach Deluxe,"Mumbai, Maharashtra",19.097012,72.824035,4.7,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Hotel Juhu Beach Deluxe near Juhu Beach offers comfort and convenience with modern amenities.
254e6847-45fe-4008-a6d1-40d79bc5f023,Juhu Beach Heritage Hotel,"Mumbai, Maharashtra",19.104112,72.823232,4.5,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,Juhu Beach Heritage Hotel near Juhu Beach offers comfort and convenience with modern amenities.
d8e58e26-8f01-4078-a661-90b78e1f52c9,Lodge Juhu Beach View,"Mumbai, Maharashtra",19.103769,72.824232,4.5,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Lodge Juhu Beach View near Juhu Beach offers comfort and convenience with modern amenities.
81f928fe-d003-49ac-87f4-2d25c1d0a7b7,Resort Juhu Beach Residency,"Mumbai, Maharashtra",19.095615,72.835118,4.8,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Resort Juhu Beach Residency near Juhu Beach offers comfort and convenience with modern amenities.
68b511cb-91e2-4e16-9d87-347b7b430cd9,Suites Alleppey Backwaters Heights,"Alappuzha, Kerala",9.503369,76.342446,4.4,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Suites Alleppey Backwaters Heights near Alleppey Backwaters offers comfort and convenience with modern amenities.
6437414e-8fed-4518-897d-42f2f5b03415,The Alleppey Backwaters Grand,"Alappuzha, Kerala",9.508081,76.331604,4.8,https://images.unsplash.com/photo-1501117716987-c8e1ecb210d3?auto=format&fit=crop&w=800&q=80,The Alleppey Backwaters Grand near Alleppey Backwaters offers comfort and convenience with modern amenities.
50d68e2b-9e4e-4a6d-a386-b88570f227e4,Villa Alleppey Backwaters Palace,"Alappuzha, Kerala",9.508009,76.331002,4.0,https://images.unsplash.com/photo-1611892440504-42a792e24d32?auto=format&fit=crop&w=800&q=80,Villa Alleppey Backwaters Palace near Alleppey Backwaters offers comfort and convenience with modern amenities.
11895f45-0699-45c1-b713-6faa1fdd0696,Hotel Alleppey Backwaters Deluxe,"Alappuzha, Kerala",9.496048,76.337945,4.1,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,Hotel Alleppey Backwaters Deluxe near Alleppey Backwaters offers comfort and convenience with modern amenities.
6c346f26-79dc-4520-8423-4c1c41143ac3,Inn Kovalam Beach Retreat,"Kovalam, Kerala",8.410041,76.97565,5.0,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Inn Kovalam Beach Retreat near Kovalam Beach offers comfort and convenience with modern amenities.
e9b52081-10e2-4bb4-bbc2-73c0ae93d3f7,The Kovalam Beach Grand,"Kovalam, Kerala",8.410371,76.974757,3.6,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,The Kovalam Beach Grand near Kovalam Beach offers comfort and convenience with modern amenities.
27f83679-1db9-4058-beb9-a09fc2440c29,Kovalam Beach Heritage Hotel,"Kovalam, Kerala",8.407463,76.974363,3.8,https://images.unsplash.com/photo-1611892440504-42a792e24d32?auto=format&fit=crop&w=800&q=80,Kovalam Beach Heritage Hotel near Kovalam Beach offers comfort and convenience with modern amenities.
299ebf2d-159a-41bd-a570-940a24705fd3,Villa Kovalam Beach Palace,"Kovalam, Kerala",8.405743,76.981515,4.1,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,Villa Kovalam Beach Palace near Kovalam Beach offers comfort and convenience with modern amenities.
327f47be-140f-406b-8e62-271339c0049f,The Periyar Wildlife Sanctuary Grand,"Thekkady, Kerala",9.463063,77.173417,4.8,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,The Periyar Wildlife Sanctuary Grand near Periyar Wildlife Sanctuary offers comfort and convenience with modern amenities.
98e66f0d-f0a9-43f0-bcbe-ae9b0681e19e,Inn Periyar Wildlife Sanctuary Retreat,"Thekkady, Kerala",9.465903,77.170783,3.7,https://images.unsplash.com/photo-1501117716987-c8e1ecb210d3?auto=format&fit=crop&w=800&q=80,Inn Periyar Wildlife Sanctuary Retreat near Periyar Wildlife Sanctuary offers comfort and convenience with modern amenities.
39836769-7c0f-4b37-84e4-5560823829a0,Resort Periyar Wildlife Sanctuary Residency,"Thekkady, Kerala",9.468053,77.168058,3.6,https://images.unsplash.com/photo-1611892440504-42a792e24d32?auto=format&fit=crop&w=800&q=80,Resort Periyar Wildlife Sanctuary Residency near Periyar Wildlife Sanctuary offers comfort and convenience with modern amenities.
7b1d9771-959c-4ac2-a643-b41a7fb489d8,Periyar Wildlife Sanctuary Comfort Stay,"Thekkady, Kerala",9.46329,77.176243,3.7,https://images.unsplash.com/photo-1611892440504-42a792e24d32?auto=format&fit=crop&w=800&q=80,Periyar Wildlife Sanctuary Comfort Stay near Periyar Wildlife Sanctuary offers comfort and convenience with modern amenities.
cd2d36d1-be0f-4955-844d-12ab7eb34c1c,Resort Marina Beach Residency,"Chennai, Tamil Nadu",13.045593,80.290443,4.3,https://images.unsplash.com/photo-1501117716987-c8e1ecb210d3?auto=format&fit=crop&w=800&q=80,Resort Marina Beach Residency near Marina Beach offers comfort and convenience with modern amenities.
96126e3d-bc0d-4240-9bcd-69e8ccb75416,The Marina Beach Grand,"Chennai, Tamil Nadu",13.054505,80.289811,3.6,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,The Marina Beach Grand near Marina Beach offers comfort and convenience with modern amenities.
0ec1cc26-ca7c-476e-b288-c6a8a4c0f4b3,Inn Marina Beach Retreat,"Chennai, Tamil Nadu",13.049397,80.272677,3.7,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Inn Marina Beach Retreat near Marina Beach offers comfort and convenience with modern amenities.
713b5a17-fe54-4c9b-934a-b2235c2d5bf5,StayEasy Marina Beach Inn,"Chennai, Tamil Nadu",13.041613,80.279854,4.1,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,StayEasy Marina Beach Inn near Marina Beach offers comfort and convenience with modern amenities.
23ac2983-79aa-4c85-b687-69f22227ddfa,Suites Mahabalipuram Monuments Heights,"Mahabalipuram, Tamil Nadu",12.627483,80.200456,3.6,https://images.unsplash.com/photo-1501117716987-c8e1ecb210d3?auto=format&fit=crop&w=800&q=80,Suites Mahabalipuram Monuments Heights near Mahabalipuram Monuments offers comfort and convenience with modern amenities.
2bb01340-fb1d-474b-a5bb-ccad43c5350c,The Mahabalipuram Monuments Grand,"Mahabalipuram, Tamil Nadu",12.624743,80.186428,4.7,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,The Mahabalipuram Monuments Grand near Mahabalipuram Monuments offers comfort and convenience with modern amenities.
e5fdf27b-f662-42f2-84c6-748e8d4fc182,Hotel Mahabalipuram Monuments Deluxe,"Mahabalipuram, Tamil Nadu",12.626714,80.192275,3.6,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Hotel Mahabalipuram Monuments Deluxe near Mahabalipuram Monuments offers comfort and convenience with modern amenities.
9d7c1cb0-c220-4632-ac34-028e5abea921,Resort Mahabalipuram Monuments Residency,"Mahabalipuram, Tamil Nadu",12.625904,80.183497,3.8,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Resort Mahabalipuram Monuments Residency near Mahabalipuram Monuments offers comfort and convenience with modern amenities.
e98352f5-59e9-49f1-86ec-e3b45ef6bf21,Kanyakumari Beach Comfort Stay,"Kanyakumari, Tamil Nadu",8.08527,77.546744,4.9,https://images.unsplash.com/photo-1576675782826-f74f3db0bb88?auto=format&fit=crop&w=800&q=80,Kanyakumari Beach Comfort Stay near Kanyakumari Beach offers comfort and convenience with modern amenities.
82900ddf-5134-4a32-8914-a197522196c8,Inn Kanyakumari Beach Retreat,"Kanyakumari, Tamil Nadu",8.068098,77.560372,4.9,https://images.unsplash.com/photo-1501117716987-c8e1ecb210d3?auto=format&fit=crop&w=800&q=80,Inn Kanyakumari Beach Retreat near Kanyakumari Beach offers comfort and convenience with modern amenities.
9c26f36a-6acb-44ba-a5be-9299807f4bf9,Hotel Kanyakumari Beach Deluxe,"Kanyakumari, Tamil Nadu",8.080474,77.558379,4.7,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Hotel Kanyakumari Beach Deluxe near Kanyakumari Beach offers comfort and convenience with modern amenities.
a8debf2c-75c0-411e-9b92-876c5a5e31a2,Villa Kanyakumari Beach Palace,"Kanyakumari, Tamil Nadu",8.069172,77.549634,3.8,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,Villa Kanyakumari Beach Palace near Kanyakumari Beach offers comfort and convenience with modern amenities.
c109c019-41b7-4694-a6da-e48c37ea7cb5,Villa Ooty Botanical Gardens Palace,"Ooty, Tamil Nadu",11.4173,76.685775,3.5,https://images.unsplash.com/photo-1501117716987-c8e1ecb210d3?auto=format&fit=crop&w=800&q=80,Villa Ooty Botanical Gardens Palace near Ooty Botanical Gardens offers comfort and convenience with modern amenities.
ce065296-e33e-466e-a60b-7fa19ddbe7ef,Resort Ooty Botanical Gardens Residency,"Ooty, Tamil Nadu",11.408511,76.692086,3.9,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Resort Ooty Botanical Gardens Residency near Ooty Botanical Gardens offers comfort and convenience with modern amenities.
ce693d73-5ee0-4e1f-a93a-210899c986e6,Hotel Ooty Botanical Gardens Deluxe,"Ooty, Tamil Nadu",11.414828,76.685953,4.9,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,Hotel Ooty Botanical Gardens Deluxe near Ooty Botanical Gardens offers comfort and convenience with modern amenities.
c5abe9a4-5eb2-49e2-9058-722a4afce905,The Ooty Botanical Gardens Grand,"Ooty, Tamil Nadu",11.416227,76.697985,4.2,https://images.unsplash.com/photo-1542314831-068cd1dbfeeb?auto=format&fit=crop&w=800&q=80,The Ooty Botanical Gardens Grand near Ooty Botanical Gardens offers comfort and convenience with modern amenities.
04ef2770-6590-4d23-8e2f-1dd284af9c9e,The Dolphin's Nose Grand,"Visakhapatnam, Andhra Pradesh",17.681101,83.281812,4.8,https://images.unsplash.com/photo-1501117716987-c8e1ecb210d3?auto=format&fit=crop&w=800&q=80,The Dolphin's Nose Grand near Dolphin's Nose offers comfort and convenience with modern amenities.
780b9815-88a5-4469-bf6e-693ad83d56a6,Dolphin's Nose Heritage Hotel,"Visakhapatnam, Andhra Pradesh",17.68001,83.27237,5.0,https://images.unsplash.com/photo-1501117716987-c8e1ecb210d3?auto=format&fit=crop&w=800&q=80,Dolphin's Nose Heritage Hotel near Dolphin's Nose offers comfort and convenience with modern amenities.
800f5b20-e1c2-4c0d-b7c6-ef936668f597,Suites Dolphin's Nose Heights,"Visakhapatnam, Andhra Pradesh",17.689829,83.283083,3.6,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Suites Dolphin's Nose Heights near Dolphin's Nose offers comfort and convenience with modern amenities.
cc4d0496-b37d-4574-ac9b-877016821d03,Inn Dolphin's Nose Retreat,"Visakhapatnam, Andhra Pradesh",17.682602,83.270294,4.8,https://images.unsplash.com/photo-1566073771259-6a8506099945?auto=format&fit=crop&w=800&q=80,Inn Dolphin's Nose Retreat near Dolphin's Nose offers comfort and convenience with modern amenities.
